"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Fam181b",0.17840642147047,-1.00501262027981,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Gm31663",0.965208756713603,-3.18464010839468,3.67509694960234,-0.866545876766398,0.386190879424055,0.99908871025226
"Gm40448",0,NA,NA,NA,NA,NA
"Prcp",0,NA,NA,NA,NA,NA
"Ddias",0,NA,NA,NA,NA,NA
"Rab30",4.39301045791701,0.921585078834046,2.44622784685225,0.37673722013259,0.706368899739536,0.99908871025226
"4632427E13Rik",0,NA,NA,NA,NA,NA
"Gm2551",0,NA,NA,NA,NA,NA
"Gm51467",0,NA,NA,NA,NA,NA
"Pcf11",0.723856477881205,1.93688103718402,3.88895037217496,0.498047249726355,0.618450739376024,0.99908871025226
"Gm26944",0,NA,NA,NA,NA,NA
"Ankrd42",0,NA,NA,NA,NA,NA
"Ccdc90b",0.17840642147047,-1.00501262027981,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Gm31491",0,NA,NA,NA,NA,NA
"LOC118567520",0,NA,NA,NA,NA,NA
"4930567K12Rik",0.259754926343266,1.91933337637278,4.49843805130554,0.426666623944227,0.669622163726805,NA
"Gm32353",0,NA,NA,NA,NA,NA
"Gm23928",0,NA,NA,NA,NA,NA
"Gm24552",0,NA,NA,NA,NA,NA
"Gm39048",0,NA,NA,NA,NA,NA
"Gm45162",0,NA,NA,NA,NA,NA
"LOC115486830",0,NA,NA,NA,NA,NA
"Dlg2",0.166087910147614,-1.0050126202798,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Tmem126b",0,NA,NA,NA,NA,NA
"Tmem126a",0,NA,NA,NA,NA,NA
"Crebzf",0,NA,NA,NA,NA,NA
"Ccdc89",0,NA,NA,NA,NA,NA
"Sytl2",2.28556104053975,4.95357499210252,3.63532760503946,1.36262134538732,0.173001878075513,0.99908871025226
"Ccdc83",0,NA,NA,NA,NA,NA
"Picalm",0,NA,NA,NA,NA,NA
"2310010J17Rik",0,NA,NA,NA,NA,NA
"Btf3-ps5",1.44981134350265,0.398100868773501,2.77549456766104,0.143434209316067,0.885947267160052,0.99908871025226
"Gm32164",21.8680979772782,2.57581796287043,2.08035610700396,1.23816204071908,0.215655983410603,0.99908871025226
"E230029C05Rik",0.17840642147047,-1.00501262027981,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Eed",0,NA,NA,NA,NA,NA
"Hikeshi",0.17840642147047,-1.00501262027981,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"Ccdc81",0,NA,NA,NA,NA,NA
"Gm15744",0.166087910147614,-1.0050126202798,4.56209215174643,-0.220296431297441,0.825640299311718,NA
"LOC118567519",0,NA,NA,NA,NA,NA
"Me3",0,NA,NA,NA,NA,NA
"Gm2546",0,NA,NA,NA,NA,NA
"Prss23",0,NA,NA,NA,NA,NA
"AI314278",0,NA,NA,NA,NA,NA
"Fzd4",0,NA,NA,NA,NA,NA
"Tmem135",177.223337069436,-10.7032819780974,3.08551562631121,-3.46887952432553,NA,NA
"Gm6240",1.16411621343518,-0.317690442704258,3.17226160777951,-0.100146356758588,0.920228132920313,0.99908871025226
"Gm8183",0,NA,NA,NA,NA,NA
"Rps13-ps2",0,NA,NA,NA,NA,NA
"Rab38",0,NA,NA,NA,NA,NA
"Gm2407",0,NA,NA,NA,NA,NA
"Gm25345",0,NA,NA,NA,NA,NA
"Ctsc",0,NA,NA,NA,NA,NA
"Gm24249",0,NA,NA,NA,NA,NA
"Gm18454",0,NA,NA,NA,NA,NA
"Grm5",0,NA,NA,NA,NA,NA
"LOC115486834",0,NA,NA,NA,NA,NA
"Tyr",0.571390260134937,2.92997921341435,4.41599142011683,0.66349295881033,0.507014887564463,NA
"Nox4",1.47575154722685,0.393253557933425,2.79575602134429,0.140660899925143,0.888137835251142,0.99908871025226
"Gm6230",0,NA,NA,NA,NA,NA
"Vmn2r79",0,NA,NA,NA,NA,NA
"Vmn2r78",0.129877463171633,1.25876351597793,4.53207705473908,0.277745391522343,0.781207813525574,NA
"Gm19203",0,NA,NA,NA,NA,NA
"Gm39047",0,NA,NA,NA,NA,NA
"Vmn2r-ps87",0,NA,NA,NA,NA,NA
"Vmn2r77",0,NA,NA,NA,NA,NA
"Folh1",1.31913867366927,2.03156055611766,3.36945993851507,0.602933583775736,0.546552873335466,0.99908871025226
"Olfr292",0,NA,NA,NA,NA,NA
"Olfr293",0,NA,NA,NA,NA,NA
"Olfr294",0,NA,NA,NA,NA,NA
"Olfr295",0,NA,NA,NA,NA,NA
"Olfr296-ps1",0,NA,NA,NA,NA,NA
"Gm17919",0,NA,NA,NA,NA,NA
"Olfr297",0,NA,NA,NA,NA,NA
"Olfr298",0,NA,NA,NA,NA,NA
"Olfr299",0,NA,NA,NA,NA,NA
"Olfr300-ps1",0,NA,NA,NA,NA,NA
"Olfr301",0,NA,NA,NA,NA,NA
"Olfr303",0,NA,NA,NA,NA,NA
"Olfr304",0,NA,NA,NA,NA,NA
"Olfr305",0,NA,NA,NA,NA,NA
"Olfr306-ps1",0,NA,NA,NA,NA,NA
"Olfr307",0,NA,NA,NA,NA,NA
"Olfr308",0,NA,NA,NA,NA,NA
"Olfr309",0,NA,NA,NA,NA,NA
"Olfr310",0,NA,NA,NA,NA,NA
"Vmn2r76",0,NA,NA,NA,NA,NA
"Vmn2r-ps86",0,NA,NA,NA,NA,NA
"Vmn2r-ps85",0,NA,NA,NA,NA,NA
"Vmn2r75",0,NA,NA,NA,NA,NA
"Vmn2r-ps84",0,NA,NA,NA,NA,NA
"Vmn2r-ps83",0.571390260134937,2.92997921341435,4.41599142011683,0.66349295881033,0.507014887564463,NA
"Vmn2r-ps82",0,NA,NA,NA,NA,NA
"Vmn2r-ps81",0,NA,NA,NA,NA,NA
"Vmn2r-ps80",0,NA,NA,NA,NA,NA
"Vmn2r-ps79",0,NA,NA,NA,NA,NA
"Vmn2r74",0,NA,NA,NA,NA,NA
"Vmn2r-ps78",0,NA,NA,NA,NA,NA
"Vmn2r73",0,NA,NA,NA,NA,NA
"Vmn2r-ps77",0,NA,NA,NA,NA,NA
"Vmn2r-ps76",0,NA,NA,NA,NA,NA
"Vmn2r-ps75",0,NA,NA,NA,NA,NA
"Gm18354",0,NA,NA,NA,NA,NA
"Gm18779",0,NA,NA,NA,NA,NA
"Vmn2r72",0,NA,NA,NA,NA,NA
"Vmn2r-ps74",0,NA,NA,NA,NA,NA
"Vmn2r-ps73",0,NA,NA,NA,NA,NA
"Vmn2r71",0,NA,NA,NA,NA,NA
"Vmn2r-ps72",0,NA,NA,NA,NA,NA
"Vmn2r-ps71",0,NA,NA,NA,NA,NA
"Vmn2r70",29.0662586576204,8.6386113850437,2.72231812183496,3.17325565875486,0.00150739723381297,0.282592646127172
"Vmn2r-ps70",0,NA,NA,NA,NA,NA
"Gm18360",4.39674181258691,0.0475956918193413,2.23325895974643,0.0213122135306447,0.982996601064009,0.99908871025226
"Gm18359",0,NA,NA,NA,NA,NA
"Vmn2r69",0,NA,NA,NA,NA,NA
"Vmn2r-ps69",2.02812039773979,0.330128163725902,2.78144915165278,0.118689267977355,0.905521539356814,0.99908871025226
"Vmn2r68",0.129877463171633,1.25876351597793,4.53207705473908,0.277745391522343,0.781207813525574,NA
"Vmn2r-ps68",0,NA,NA,NA,NA,NA
"Vmn2r67",0,NA,NA,NA,NA,NA
"Gm18358",0,NA,NA,NA,NA,NA
"Vmn2r-ps67",0,NA,NA,NA,NA,NA
"Vmn2r-ps66",8.36256112209642,1.75987513699535,2.11346034452376,0.832698442417151,0.405014823193374,0.99908871025226
